gen,pokedex_no,img_link,name,variant,type,total,hp,attack,defense,sp_attack,sp_defense,speed,species,height_m,weight_kg
3,382,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,Kyogre,NA,Water,670,100,100,90,150,140,90,Sea Basin Pokémon,4.5,352
3,382,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,Kyogre,Primal,Water,770,100,150,90,180,160,90,Sea Basin Pokémon,4.5,352
3,383,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,Groudon,NA,Ground,670,100,150,140,100,90,90,Continent Pokémon,3.5,950
3,383,https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,Groudon,Primal,"Ground,Fire",770,100,180,160,150,90,90,Continent Pokémon,3.5,950
3,384,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,Rayquaza,NA,"Dragon,Flying",680,105,150,90,150,90,95,Sky High Pokémon,7,206.5
3,384,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,Rayquaza,Mega,"Dragon,Flying",780,105,180,100,180,100,115,Sky High Pokémon,7,206.5
3,385,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,Jirachi,NA,"Steel,Psychic",600,100,100,100,100,100,100,Wish Pokémon,0.3,1.1
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Deoxys,Normal,Psychic,600,50,150,50,150,50,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Deoxys,Normal,Psychic,600,50,150,50,150,50,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Deoxys,Normal,Psychic,600,50,150,50,150,50,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Deoxys,Normal,Psychic,600,50,150,50,150,50,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Deoxys,Attack,Psychic,600,50,180,20,180,20,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Deoxys,Attack,Psychic,600,50,180,20,180,20,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Deoxys,Attack,Psychic,600,50,180,20,180,20,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Deoxys,Attack,Psychic,600,50,180,20,180,20,150,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Deoxys,Defense,Psychic,600,50,70,160,70,160,90,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Deoxys,Defense,Psychic,600,50,70,160,70,160,90,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Deoxys,Defense,Psychic,600,50,70,160,70,160,90,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Deoxys,Defense,Psychic,600,50,70,160,70,160,90,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Deoxys,Speed,Psychic,600,50,95,90,95,90,180,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Deoxys,Speed,Psychic,600,50,95,90,95,90,180,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Deoxys,Speed,Psychic,600,50,95,90,95,90,180,DNA Pokémon,1.7,60.8
3,386,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Deoxys,Speed,Psychic,600,50,95,90,95,90,180,DNA Pokémon,1.7,60.8
4,387,https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,Turtwig,NA,Grass,318,55,68,64,45,55,31,Tiny Leaf Pokémon,0.4,10.2
4,388,https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,Grotle,NA,Grass,405,75,89,85,55,65,36,Grove Pokémon,1.1,97
4,389,https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,Torterra,NA,"Grass,Ground",525,95,109,105,75,85,56,Continent Pokémon,2.2,310
4,390,https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,Chimchar,NA,Fire,309,44,58,44,58,44,61,Chimp Pokémon,0.5,6.2
4,391,https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,Monferno,NA,"Fire,Fighting",405,64,78,52,78,52,81,Playful Pokémon,0.9,22
4,392,https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,Infernape,NA,"Fire,Fighting",534,76,104,71,104,71,108,Flame Pokémon,1.2,55
4,393,https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,Piplup,NA,Water,314,53,51,53,61,56,40,Penguin Pokémon,0.4,5.2
4,394,https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,Prinplup,NA,Water,405,64,66,68,81,76,50,Penguin Pokémon,0.8,23
4,395,https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,Empoleon,NA,"Water,Steel",530,84,86,88,111,101,60,Emperor Pokémon,1.7,84.5
4,396,https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,Starly,NA,"Normal,Flying",245,40,55,30,30,30,60,Starling Pokémon,0.3,2
4,397,https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,Staravia,NA,"Normal,Flying",340,55,75,50,40,40,80,Starling Pokémon,0.6,15.5
4,398,https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,Staraptor,NA,"Normal,Flying",485,85,120,70,50,60,100,Predator Pokémon,1.2,24.9
4,399,https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,Bidoof,NA,Normal,250,59,45,40,35,40,31,Plump Mouse Pokémon,0.5,20
4,400,https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,Bibarel,NA,"Normal,Water",410,79,85,60,55,60,71,Beaver Pokémon,1,31.5
4,401,https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,Kricketot,NA,Bug,194,37,25,41,25,41,25,Cricket Pokémon,0.3,2.2
4,402,https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,Kricketune,NA,Bug,384,77,85,51,55,51,65,Cricket Pokémon,1,25.5
4,403,https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,Shinx,NA,Electric,263,45,65,34,40,34,45,Flash Pokémon,0.5,9.5
4,404,https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,Luxio,NA,Electric,363,60,85,49,60,49,60,Spark Pokémon,0.9,30.5
4,405,https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,Luxray,NA,Electric,523,80,120,79,95,79,70,Gleam Eyes Pokémon,1.4,42
4,406,https://img.pokemondb.net/sprites/sword-shield/icon/budew.png,Budew,NA,"Grass,Poison",280,40,30,35,50,70,55,Bud Pokémon,0.2,1.2
4,407,https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png,Roserade,NA,"Grass,Poison",515,60,70,65,125,105,90,Bouquet Pokémon,0.9,14.5
4,408,https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,Cranidos,NA,Rock,350,67,125,40,30,30,58,Head Butt Pokémon,0.9,31.5
4,409,https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,Rampardos,NA,Rock,495,97,165,60,65,50,58,Head Butt Pokémon,1.6,102.5
4,410,https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,Shieldon,NA,"Rock,Steel",350,30,42,118,42,88,30,Shield Pokémon,0.5,57
4,411,https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,Bastiodon,NA,"Rock,Steel",495,60,52,168,47,138,30,Shield Pokémon,1.3,149.5
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,Burmy,Plant Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,Burmy,Plant Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,Burmy,Plant Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,Burmy,Sandy Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,Burmy,Sandy Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,Burmy,Sandy Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,Burmy,Trash Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,Burmy,Trash Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,412,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,Burmy,Trash Cloak,Bug,224,40,29,45,29,45,36,Bagworm Pokémon,0.2,3.4
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Wormadam,Plant Cloak,"Bug,Grass",424,60,59,85,79,105,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Wormadam,Plant Cloak,"Bug,Grass",424,60,59,85,79,105,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Wormadam,Plant Cloak,"Bug,Grass",424,60,59,85,79,105,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Wormadam,Sandy Cloak,"Bug,Ground",424,60,79,105,59,85,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Wormadam,Sandy Cloak,"Bug,Ground",424,60,79,105,59,85,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Wormadam,Sandy Cloak,"Bug,Ground",424,60,79,105,59,85,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Wormadam,Trash Cloak,"Bug,Steel",424,60,69,95,69,95,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Wormadam,Trash Cloak,"Bug,Steel",424,60,69,95,69,95,36,Bagworm Pokémon,0.5,6.5
4,413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Wormadam,Trash Cloak,"Bug,Steel",424,60,69,95,69,95,36,Bagworm Pokémon,0.5,6.5
4,414,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,Mothim,NA,"Bug,Flying",424,70,94,50,94,50,66,Moth Pokémon,0.9,23.3
4,415,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,Combee,NA,"Bug,Flying",244,30,30,42,30,42,70,Tiny Bee Pokémon,0.3,5.5
4,416,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,Vespiquen,NA,"Bug,Flying",474,70,80,102,80,102,40,Beehive Pokémon,1.2,38.5
4,417,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,Pachirisu,NA,Electric,405,60,45,70,45,90,95,EleSquirrel Pokémon,0.4,3.9
4,418,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,Buizel,NA,Water,330,55,65,35,60,30,85,Sea Weasel Pokémon,0.7,29.5
4,419,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,Floatzel,NA,Water,495,85,105,55,85,50,115,Sea Weasel Pokémon,1.1,33.5
4,420,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,Cherubi,NA,Grass,275,45,35,45,62,53,35,Cherry Pokémon,0.4,3.3
4,421,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,Cherrim,NA,Grass,450,70,60,70,87,78,85,Blossom Pokémon,0.5,9.3
4,421,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,Cherrim,NA,Grass,450,70,60,70,87,78,85,Blossom Pokémon,0.5,9.3
4,422,https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,Shellos,NA,Water,325,76,48,48,57,62,34,Sea Slug Pokémon,0.3,6.3
4,422,https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,Shellos,NA,Water,325,76,48,48,57,62,34,Sea Slug Pokémon,0.3,6.3
4,423,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,Gastrodon,NA,"Water,Ground",475,111,83,68,92,82,39,Sea Slug Pokémon,0.9,29.9
4,423,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,Gastrodon,NA,"Water,Ground",475,111,83,68,92,82,39,Sea Slug Pokémon,0.9,29.9
4,424,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,Ambipom,NA,Normal,482,75,100,66,60,66,115,Long Tail Pokémon,1.2,20.3
4,425,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,Drifloon,NA,"Ghost,Flying",348,90,50,34,60,44,70,Balloon Pokémon,0.4,1.2
4,426,https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,Drifblim,NA,"Ghost,Flying",498,150,80,44,90,54,80,Blimp Pokémon,1.2,15
4,427,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,Buneary,NA,Normal,350,55,66,44,44,56,85,Rabbit Pokémon,0.4,5.5
4,428,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,Lopunny,NA,Normal,480,65,76,84,54,96,105,Rabbit Pokémon,1.2,33.3
4,428,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,Lopunny,Mega,"Normal,Fighting",580,65,136,94,54,96,135,Rabbit Pokémon,1.2,33.3
4,429,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,Mismagius,NA,Ghost,495,60,60,60,105,105,105,Magical Pokémon,0.9,4.4
4,430,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,Honchkrow,NA,"Dark,Flying",505,100,125,52,105,52,71,Big Boss Pokémon,0.9,27.3
4,431,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,Glameow,NA,Normal,310,49,55,42,42,37,85,Catty Pokémon,0.5,3.9
4,432,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,Purugly,NA,Normal,452,71,82,64,64,59,112,Tiger Cat Pokémon,1,43.8
4,433,https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,Chingling,NA,Psychic,285,45,30,50,65,50,45,Bell Pokémon,0.2,0.6
4,434,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,Stunky,NA,"Poison,Dark",329,63,63,47,41,41,74,Skunk Pokémon,0.4,19.2
4,435,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,Skuntank,NA,"Poison,Dark",479,103,93,67,71,61,84,Skunk Pokémon,1,38
4,436,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,Bronzor,NA,"Steel,Psychic",300,57,24,86,24,86,23,Bronze Pokémon,0.5,60.5
4,437,https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,Bronzong,NA,"Steel,Psychic",500,67,89,116,79,116,33,Bronze Bell Pokémon,1.3,187
4,438,https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,Bonsly,NA,Rock,290,50,80,95,10,45,10,Bonsai Pokémon,0.5,15
4,439,https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,Mime Jr.,NA,"Psychic,Fairy",310,20,25,45,70,90,60,Mime Pokémon,0.6,13
4,440,https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,Happiny,NA,Normal,220,100,5,5,15,65,30,Playhouse Pokémon,0.6,24.4
4,441,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,Chatot,NA,"Normal,Flying",411,76,65,45,92,42,91,Music Note Pokémon,0.5,1.9
4,442,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,Spiritomb,NA,"Ghost,Dark",485,50,92,108,92,108,35,Forbidden Pokémon,1,108
4,443,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,Gible,NA,"Dragon,Ground",300,58,70,45,40,45,42,Land Shark Pokémon,0.7,20.5
4,444,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,Gabite,NA,"Dragon,Ground",410,68,90,65,50,55,82,Cave Pokémon,1.4,56
4,445,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,Garchomp,NA,"Dragon,Ground",600,108,130,95,80,85,102,Mach Pokémon,1.9,95
4,445,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,Garchomp,Mega,"Dragon,Ground",700,108,170,115,120,95,92,Mach Pokémon,1.9,95
4,446,https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,Munchlax,NA,Normal,390,135,85,40,40,85,5,Big Eater Pokémon,0.6,105
4,447,https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,Riolu,NA,Fighting,285,40,70,40,35,40,60,Emanation Pokémon,0.7,20.2
4,448,https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,Lucario,NA,"Fighting,Steel",525,70,110,70,115,70,90,Aura Pokémon,1.2,54
4,448,https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,Lucario,Mega,"Fighting,Steel",625,70,145,88,140,70,112,Aura Pokémon,1.2,54
4,449,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,Hippopotas,NA,Ground,330,68,72,78,38,42,32,Hippo Pokémon,0.8,49.5
4,450,https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,Hippowdon,NA,Ground,525,108,112,118,68,72,47,Heavyweight Pokémon,2,300
4,451,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,Skorupi,NA,"Poison,Bug",330,40,50,90,30,55,65,Scorpion Pokémon,0.8,12
4,452,https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,Drapion,NA,"Poison,Dark",500,70,90,110,60,75,95,Ogre Scorp Pokémon,1.3,61.5
4,453,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,Croagunk,NA,"Poison,Fighting",300,48,61,40,61,40,50,Toxic Mouth Pokémon,0.7,23
4,454,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,Toxicroak,NA,"Poison,Fighting",490,83,106,65,86,65,85,Toxic Mouth Pokémon,1.3,44.4
4,455,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,Carnivine,NA,Grass,454,74,100,72,90,72,46,Bug Catcher Pokémon,1.4,27
4,456,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,Finneon,NA,Water,330,49,49,56,49,61,66,Wing Fish Pokémon,0.4,7
4,457,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,Lumineon,NA,Water,460,69,69,76,69,86,91,Neon Pokémon,1.2,24
4,458,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,Mantyke,NA,"Water,Flying",345,45,20,50,60,120,50,Kite Pokémon,1,65
4,459,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,Snover,NA,"Grass,Ice",334,60,62,50,62,60,40,Frost Tree Pokémon,1,50.5
4,460,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,Abomasnow,NA,"Grass,Ice",494,90,92,75,92,85,60,Frost Tree Pokémon,2.2,135.5
4,460,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,Abomasnow,Mega,"Grass,Ice",594,90,132,105,132,105,30,Frost Tree Pokémon,2.2,135.5
4,461,https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,Weavile,NA,"Dark,Ice",510,70,120,65,45,85,125,Sharp Claw Pokémon,1.1,34
4,462,https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,Magnezone,NA,"Electric,Steel",535,70,70,115,130,90,60,Magnet Area Pokémon,1.2,180
4,463,https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,Lickilicky,NA,Normal,515,110,85,95,80,95,50,Licking Pokémon,1.7,140
4,464,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,Rhyperior,NA,"Ground,Rock",535,115,140,130,55,55,40,Drill Pokémon,2.4,282.8
4,465,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,Tangrowth,NA,Grass,535,100,100,125,110,50,50,Vine Pokémon,2,128.6
4,466,https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,Electivire,NA,Electric,540,75,123,67,95,85,95,Thunderbolt Pokémon,1.8,138.6
4,467,https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,Magmortar,NA,Fire,540,75,95,67,125,95,83,Blast Pokémon,1.6,68
4,468,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,Togekiss,NA,"Fairy,Flying",545,85,50,95,120,115,80,Jubilee Pokémon,1.5,38
4,469,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,Yanmega,NA,"Bug,Flying",515,86,76,86,116,56,95,Ogre Darner Pokémon,1.9,51.5
4,470,https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,Leafeon,NA,Grass,525,65,110,130,60,65,95,Verdant Pokémon,1,25.5
4,471,https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,Glaceon,NA,Ice,525,65,60,110,130,95,65,Fresh Snow Pokémon,0.8,25.9
4,472,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,Gliscor,NA,"Ground,Flying",510,75,95,125,45,75,95,Fang Scorp Pokémon,2,42.5
4,473,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,Mamoswine,NA,"Ice,Ground",530,110,130,80,70,60,80,Twin Tusk Pokémon,2.5,291
4,474,https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,Porygon-Z,NA,Normal,535,85,80,70,135,75,90,Virtual Pokémon,0.9,34
4,475,https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,Gallade,NA,"Psychic,Fighting",518,68,125,65,65,115,80,Blade Pokémon,1.6,52
4,475,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,Gallade,Mega,"Psychic,Fighting",618,68,165,95,65,115,110,Blade Pokémon,1.6,52
4,476,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,Probopass,NA,"Rock,Steel",525,60,55,145,75,150,40,Compass Pokémon,1.4,340
4,477,https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,Dusknoir,NA,Ghost,525,45,100,135,65,135,45,Gripper Pokémon,2.2,106.6
4,478,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,Froslass,NA,"Ice,Ghost",480,70,80,70,80,70,110,Snow Land Pokémon,1.3,26.6
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,NA,"Electric,Ghost",440,50,50,77,95,77,91,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,Rotom,Heat,"Electric,Fire",520,50,65,107,105,107,86,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,Rotom,Heat,"Electric,Fire",520,50,65,107,105,107,86,Plasma Pokémon,0.3,0.3
4,479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,Rotom,Heat,"Electric,Fire",520,50,65,107,105,107,86,Plasma Pokémon,0.3,0.3
